x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13
0.0,-1.9213411463146057,0.0,7.1541947990292485,0.06211209673679474,0.0,-2.0733286621787635e-6,9.887971794931807e-6,0.713321722328525,-2.974327449195654,-0.04552170075436175,1.0349639068578198,-0.004272884998544462
0.0,-2.293283710863241,0.0,7.325952666085577,0.04185907006570832,0.0,-5.070998885878716e-6,2.2606136121801778e-5,0.7933633332594406,-8.314383627756499,-0.018362604656352022,1.1278010688970113,-0.011017869360399552
