x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15,x16,x17,x18,x19,x20,x21,x22,x23,x24,x25,x26,x27,x28,x29,x30,x31,x32,x33,x34,x35,x36,x37,x38,x39,x40,x41,x42,x43,x44,x45,x46,x47,x48,x49,x50,x51,x52,x53,x54,x55,x56,x57,x58,x59,x60,x61,x62,x63,x64,x65,x66,x67,x68,x69,x70,x71,x72,x73,x74,x75,x76,x77,x78
0.0,0.0,0.2180146994504061,0.00033709326456751927,0.0,2.9073864276287042e-18,1.097506883753246e-12,0.6729411646031326,0.21464088820764915,0.0,0.0,1.8467965281839206e-13,0.0,0.2180146994504061,0.00033709326456751927,0.0,2.9073864276287042e-18,1.097506883753246e-12,0.6729411646031326,0.21464088820764915,0.0,0.0,1.8467965281839206e-13,0.2180146994504061,0.00033709326456751927,0.0,2.9073864276287042e-18,1.097506883753246e-12,0.6729411646031326,0.21464088820764915,0.0,0.0,1.8467965281839206e-13,0.21891962732354953,0.2180146994504061,0.2180146993830526,0.218014733060681,0.9949715957981631,0.42900718466057663,0.2180146994504061,0.2180146994504061,0.2180147123124123,0.00033709326456751927,0.00033709327316847466,0.0003370940449260008,0.6730653367692402,0.21477699579566614,0.00033709326456751927,0.00033709326456751927,0.0003370937951319413,2.9073864276287042e-18,1.097506883753246e-12,0.6729411646031326,0.21464088820764915,0.0,0.0,1.8467965281839206e-13,1.0972549363174797e-12,0.6729411639233635,0.21464088839932016,2.9073864276287042e-18,2.9073864276287042e-18,1.8482889884394383e-13,0.6729411913817422,0.21464097134511592,1.097506883753246e-12,1.097506883753246e-12,1.2465856912978467e-12,0.9074623907156375,0.6729411646031326,0.6729411646031326,0.6729411638079964,0.21464088820764915,0.21464088820764915,0.2146409084820137,0.0,1.8467965281839206e-13,1.8467965281839206e-13
0.0,0.0,0.07689267502475905,1.7387181796457636e-5,0.0,6.179134781991609e-17,8.104419033093344e-12,0.376307136904291,0.6346923908186201,0.0,0.0,6.429383505336467e-13,0.0,0.07689267502475905,1.7387181796457636e-5,0.0,6.179134781991609e-17,8.104419033093344e-12,0.376307136904291,0.6346923908186201,0.0,0.0,6.429383505336467e-13,0.07689267502475905,1.7387181796457636e-5,0.0,6.179134781991609e-17,8.104419033093344e-12,0.376307136904291,0.6346923908186201,0.0,0.0,6.429383505336467e-13,0.07699424427124926,0.07689267502475905,0.07689267517539476,0.0768927346274102,0.49963426819175644,0.7080506979901892,0.07689267502475905,0.07689267502475905,0.07689268903588765,1.7387181796457636e-5,1.738718490827979e-5,1.7387455506211266e-5,0.37628757872485874,0.6346347454658469,1.7387181796457636e-5,1.7387181796457636e-5,1.738742576783249e-5,6.179134781991609e-17,8.104419033093344e-12,0.376307136904291,0.6346923908186201,0.0,0.0,6.429383505336467e-13,8.09896318723694e-12,0.37630713641720587,0.6346923910467158,6.179134781991609e-17,6.179134781991609e-17,6.435704763540733e-13,0.3763072467544179,0.6346927224201018,8.104419033093344e-12,8.104419033093344e-12,8.507492939188869e-12,1.034895045232088,0.376307136904291,0.376307136904291,0.376307132536387,0.6346923908186201,0.6346923908186201,0.6346924561694989,0.0,6.429383505336467e-13,6.429383505336467e-13
