x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13
0.0,0.0,0.0,0.2635077534997965,-0.7676366885019382,0.0,0.10287319444874303,-0.003986302427856589,-1.5256987279473648,-1.4832572535012651,0.0,0.0,-0.748012239585309
0.0,0.0,0.0,0.10834613242121956,-0.38896100271753814,0.0,0.19278827229153064,-0.0021599837101964575,-0.8280406338743564,-0.7585576429857793,0.0,0.0,-0.38178053671604756
