x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13
0.0,0.0,0.0,0.7124326422725539,1.6044921433648904,0.0,-0.0659115999505064,0.8349873565342877,2.688912490632734,2.3531590205411677,0.0,0.0,1.5016985273003722
0.0,0.0,0.0,0.9694225039115506,1.443087841323816,0.0,-0.14217341540067893,1.0531340464303793,1.9539280471642466,1.824845836545681,0.0,0.0,1.3301028965861057
