1,0.2706035,0.086549,0.4878486,0.2765592,-0.08531025,-0.3798591,0.9774339,0.2618739
0.2706035,1,-0.3649084,0.284062,0.6794153,-0.3121712,-0.02640411,0.2394275,0.9860467
0.086549,-0.3649084,1,0.2850964,-0.737525,0.08052833,-0.02651847,0.08773356,-0.352387
0.4878486,0.284062,0.2850964,1,0.2293846,-0.06687335,-0.05761229,0.3697381,0.315771
0.2765592,0.6794153,-0.737525,0.2293846,1,-0.2293692,-0.02118656,0.2403564,0.633443
-0.08531025,-0.3121712,0.08052833,-0.06687335,-0.2293692,1,0.00849275,-0.08304834,-0.270974
-0.3798591,-0.02640411,-0.02651847,-0.05761229,-0.02118656,0.00849275,1,-0.5155656,-0.02489198
0.9774339,0.2394275,0.08773356,0.3697381,0.2403564,-0.08304834,-0.5155656,1,0.222751
0.2618739,0.9860467,-0.352387,0.315771,0.633443,-0.270974,-0.02489198,0.222751,1
